_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS!2,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
219.99055300,+40.06827800,219.990553,+40.068278,1,+,6,J143957.73+400405.8,,2003.2260,3,25.886,0.479,22.651,0.129,21.213,0.057,19.994,0.031,19.244,0.050,,,,
219.99277600,+40.04687600,219.992776,+40.046876,1,+,3,J143958.26+400248.7,,2003.2260,3,24.910,0.851,23.084,0.187,22.385,0.158,21.823,0.147,21.612,0.361,,0.7093,0.1708,0.4545
219.97532800,+40.05583100,219.975328,+40.055831,1,+,3,J143954.07+400320.9,,2003.2260,3,22.572,0.393,22.936,0.246,21.877,0.150,22.227,0.326,21.530,0.534,,0.4298,0.0696,0.3884
219.99123100,+40.04431700,219.991231,+40.044317,1,+,3,J143957.89+400239.5,,2003.2260,3,23.157,0.672,23.813,0.524,21.923,0.162,22.020,0.280,21.845,0.692,,0.2609,0.0858,0.3993
219.98990800,+40.06463700,219.989908,+40.064637,1,,3,J143957.57+400352.6,,2003.2260,3,26.275,0.720,23.097,0.376,21.834,0.192,22.547,0.574,21.137,0.535,,0.6928,0.0971,0.3524
219.99782000,+40.08151900,219.997820,+40.081519,1,+,6,J143959.47+400453.4,*,2003.2260,3,20.721,0.065,19.030,0.010,18.333,0.008,18.066,0.008,17.888,0.018,,,,
220.02746900,+40.07986700,220.027469,+40.079867,1,+,6,J144006.59+400447.5,*,2003.2260,3,22.430,0.247,20.092,0.018,18.874,0.010,18.396,0.010,18.083,0.021,,,,
220.03012200,+40.08010700,220.030122,+40.080107,1,+,3,J144007.22+400448.3,,2003.2260,3,23.567,0.720,21.734,0.072,20.090,0.027,19.482,0.024,19.321,0.064,,0.3676,0.0605,0.3745
220.00286200,+40.07959900,220.002862,+40.079599,1,+,6,J144000.68+400446.5,*,2003.2260,3,22.490,0.259,20.582,0.025,19.093,0.012,18.127,0.009,17.623,0.015,,,,
220.00894800,+40.06837900,220.008948,+40.068379,1,+,6,J144002.14+400406.1,*,2003.2260,3,22.748,0.317,20.967,0.033,19.488,0.015,18.447,0.011,17.858,0.018,,,,
220.01015400,+40.09845500,220.010154,+40.098455,1,+,3,J144002.43+400554.4,,2003.2260,3,20.850,0.073,20.751,0.029,20.507,0.033,20.523,0.048,20.206,0.117,,0.6361,0.1623,0.4111
220.00165200,+40.09037800,220.001652,+40.090378,1,+,3,J144000.39+400525.3,,2003.2260,3,25.174,0.845,22.907,0.177,22.599,0.206,22.422,0.269,22.663,0.657,,0.3561,0.1140,0.1713
219.99778500,+40.07572900,219.997785,+40.075729,1,+,3,J143959.46+400432.6,*,2003.2260,3,22.173,0.244,21.706,0.072,21.204,0.070,20.556,0.061,19.994,0.119,,0.7309,0.0988,0.7187
219.99988500,+40.07609000,219.999885,+40.076090,1,,6,J143959.97+400433.9,,2003.2260,3,25.378,0.701,24.900,0.589,23.509,0.399,21.947,0.163,21.378,0.300,,,,
220.00615200,+40.08613400,220.006152,+40.086134,1,+,3,J144001.47+400510.0,,2003.2260,3,25.821,0.638,22.744,0.172,22.244,0.169,21.762,0.171,22.261,0.663,,0.3684,0.1283,0.2346
220.00579400,+40.07328000,220.005794,+40.073280,1,+,3,J144001.39+400423.8,,2003.2260,3,22.408,0.294,22.258,0.116,21.243,0.073,20.676,0.069,20.205,0.146,,0.5335,0.1037,0.5231
220.00412700,+40.07241000,220.004127,+40.072410,1,+,3,J144000.99+400420.6,,2003.2260,3,24.284,0.927,22.621,0.138,22.128,0.137,21.852,0.166,22.908,0.662,,0.5009,0.0879,0.1737
220.01519300,+40.06391000,220.015193,+40.063910,1,+,3,J144003.64+400350.0,,2003.2260,3,24.581,0.929,22.972,0.182,22.342,0.160,22.405,0.257,22.611,0.623,,0.3026,0.1051,0.2116
220.01196400,+40.10268700,220.011964,+40.102687,1,+,6,J144002.87+400609.6,,2003.2260,3,25.401,0.698,24.107,0.409,22.182,0.130,20.557,0.049,19.622,0.068,,,,
220.01244400,+40.08413500,220.012444,+40.084135,1,+,3,J144002.98+400502.8,,2003.2260,3,22.937,0.699,22.699,0.264,21.690,0.167,20.733,0.113,20.485,0.301,,0.6844,0.0494,0.6573
220.01873400,+40.09078900,220.018734,+40.090789,1,+,3,J144004.49+400526.8,,2003.2260,3,23.630,1.745,22.580,0.348,21.162,0.151,20.077,0.091,19.578,0.194,,0.5913,0.0424,0.5937
220.02179300,+40.08578700,220.021793,+40.085787,1,+,3,J144005.23+400508.8,,2003.2260,3,22.052,0.278,23.164,0.324,21.853,0.157,21.908,0.259,22.147,0.856,,0.6108,0.1201,0.4200
220.01969700,+40.06758800,220.019697,+40.067588,1,+,3,J144004.72+400403.3,,2003.2260,3,24.401,1.592,22.843,0.281,21.556,0.138,21.196,0.160,20.705,0.334,,0.3933,0.1034,0.3915
220.01139200,+40.06997400,220.011392,+40.069974,1,,3,J144002.73+400411.9,,2003.2260,3,24.582,1.588,22.781,0.262,22.388,0.285,21.156,0.150,22.722,1.162,,-9999.0000,-9999.0000,0.3450
220.02043100,+40.08140200,220.020431,+40.081402,1,,3,J144004.90+400453.0,,2003.2260,3,23.546,0.675,24.408,0.571,23.002,0.303,21.339,0.111,21.851,0.494,,0.7296,0.1050,0.4942
219.97367900,+40.08805300,219.973679,+40.088053,1,+,6,J143953.68+400516.9,,2003.2260,3,17.497,0.010,16.230,0.004,15.764,0.003,15.607,0.004,15.549,0.005,,,,
219.97597700,+40.08091000,219.975977,+40.080910,1,+,3,J143954.23+400451.2,*,2003.2260,3,21.306,0.186,19.618,0.021,18.651,0.014,18.172,0.014,17.898,0.034,,0.1729,0.0286,0.1755
219.97340600,+40.07999500,219.973406,+40.079995,1,+,3,J143953.61+400447.9,,2003.2260,3,21.830,0.170,21.578,0.062,20.918,0.052,20.902,0.078,20.361,0.154,,0.3646,0.0983,0.3600
219.97850200,+40.08899200,219.978502,+40.088992,1,+,3,J143954.84+400520.3,,2003.2260,3,21.185,0.114,20.130,0.022,19.739,0.022,19.559,0.029,19.523,0.088,,0.1255,0.0534,0.1490
219.96714400,+40.07427500,219.967144,+40.074275,1,+,3,J143952.11+400427.3,,2003.2260,3,22.835,0.383,22.762,0.160,22.521,0.201,22.696,0.352,22.544,0.680,,0.8979,0.1934,0.3742
219.97385600,+40.06557900,219.973856,+40.065579,1,+,3,J143953.72+400356.0,,2003.2260,3,23.018,0.410,23.117,0.200,22.238,0.145,22.158,0.203,21.607,0.380,,0.4662,0.0995,0.4040
219.98240800,+40.07578500,219.982408,+40.075785,1,+,3,J143955.77+400432.8,*,2003.2260,3,23.829,0.979,22.254,0.131,21.550,0.109,21.353,0.143,20.508,0.221,,0.4083,0.1412,0.3812
219.95955200,+40.06919700,219.959552,+40.069197,1,,6,J143950.29+400409.1,,2003.2260,3,23.422,0.572,25.043,0.624,24.173,0.646,22.181,0.211,21.860,0.460,,,,
219.97672600,+40.07878900,219.976726,+40.078789,1,,6,J143954.41+400443.6,,2003.2260,3,23.778,0.741,23.927,0.402,22.853,0.257,22.094,0.203,21.808,0.459,,,,
220.00166800,+40.10800600,220.001668,+40.108006,1,+,6,J144000.40+400628.8,*,2003.2260,3,19.876,0.036,18.577,0.008,18.108,0.007,17.928,0.008,17.860,0.018,,,,
219.99428800,+40.10675500,219.994288,+40.106755,1,+,3,J143958.62+400624.3,,2003.2260,3,24.099,0.955,22.210,0.108,21.777,0.112,21.611,0.150,21.486,0.416,,0.1748,0.0562,0.1515
219.98712000,+40.08984900,219.987120,+40.089849,1,+,6,J143956.90+400523.4,,2003.2260,3,23.601,0.618,22.241,0.092,20.860,0.043,19.496,0.021,18.817,0.036,,,,
220.00129500,+40.10170100,220.001295,+40.101701,1,+,3,J144000.31+400606.1,*,2003.2260,3,23.487,0.787,20.868,0.041,19.559,0.020,19.056,0.020,18.761,0.048,,0.2395,0.0476,0.2435
219.99946900,+40.10231700,219.999469,+40.102317,1,+,3,J143959.87+400608.3,,2003.2260,3,23.433,0.995,23.621,0.553,21.446,0.126,21.148,0.153,22.686,1.180,,-9999.0000,-9999.0000,0.3122
220.00544400,+40.10792100,220.005444,+40.107921,1,+,6,J144001.30+400628.5,,2003.2260,3,22.686,0.346,23.034,0.209,22.034,0.133,22.171,0.230,21.218,0.314,,,,
219.98516100,+40.10083700,219.985161,+40.100837,1,+,3,J143956.43+400603.0,,2003.2260,3,25.192,1.629,24.241,0.972,21.500,0.151,20.322,0.083,20.049,0.217,,0.5403,0.0341,0.5342
219.99001100,+40.10396900,219.990011,+40.103969,1,+,3,J143957.60+400614.2,,2003.2260,3,24.155,0.994,23.142,0.244,21.705,0.107,21.193,0.104,21.162,0.323,,0.3824,0.0934,0.4072
219.99596900,+40.09036200,219.995969,+40.090362,1,+,3,J143959.03+400525.3,*,2003.2260,3,23.989,1.114,24.473,0.773,21.844,0.145,20.835,0.093,20.275,0.185,,0.5733,0.0352,0.5595
219.98474000,+40.09396600,219.984740,+40.093966,1,,3,J143956.33+400538.2,,2003.2260,3,22.639,0.354,24.139,0.516,23.138,0.362,21.712,0.162,21.002,0.277,,0.7490,0.0796,0.6891
219.99563800,+40.10998000,219.995638,+40.109980,1,,3,J143958.95+400635.9,,2003.2260,3,22.804,0.385,24.751,0.664,23.374,0.419,21.825,0.171,21.020,0.269,,0.8773,0.0721,0.6898
220.07590300,+40.07835500,220.075903,+40.078355,1,+,6,J144018.21+400442.0,,2003.2260,3,21.282,0.101,20.238,0.020,19.842,0.019,19.743,0.026,19.595,0.066,,,,
220.07928900,+40.04443600,220.079289,+40.044436,1,+,6,J144019.02+400239.9,,2003.2260,3,23.729,0.673,21.272,0.042,19.794,0.019,18.587,0.012,17.912,0.018,,,,
220.07220000,+40.04876600,220.072200,+40.048766,1,+,3,J144017.32+400255.5,*,2003.2260,3,21.623,0.168,20.954,0.042,20.332,0.036,20.071,0.045,19.792,0.112,,0.2846,0.0907,0.2924
220.07301700,+40.04985200,220.073017,+40.049852,1,,6,J144017.52+400259.4,,2003.2260,3,23.906,0.781,25.486,0.576,24.845,0.707,24.000,0.730,20.744,0.181,,,,
220.07150400,+40.05661800,220.071504,+40.056618,1,+,3,J144017.16+400323.8,,2003.2260,3,24.010,0.998,21.564,0.067,20.348,0.035,19.939,0.038,19.739,0.099,,0.2897,0.0831,0.2725
220.06744300,+40.04958200,220.067443,+40.049582,1,+,3,J144016.18+400258.4,*,2003.2260,3,22.782,0.543,21.771,0.101,20.906,0.071,20.720,0.095,20.347,0.220,,0.3535,0.0907,0.3491
220.07904600,+40.04846800,220.079046,+40.048468,1,+,3,J144018.97+400254.4,,2003.2260,3,24.452,1.114,22.720,0.173,22.203,0.165,22.551,0.354,20.954,0.271,,-9999.0000,-9999.0000,0.3806
220.08663000,+40.05149200,220.086630,+40.051492,1,+,3,J144020.79+400305.3,*,2003.2260,3,23.060,0.543,21.607,0.070,20.642,0.045,20.273,0.051,20.096,0.136,,0.3627,0.1202,0.3565
220.08595500,+40.05194600,220.085955,+40.051946,1,,6,J144020.62+400307.0,,2003.2260,3,25.344,0.732,24.936,0.589,23.871,0.493,22.647,0.303,20.909,0.198,,,,
220.08536100,+40.04442300,220.085361,+40.044423,1,+,3,J144020.48+400239.9,*,2003.2260,3,23.072,0.598,20.791,0.039,19.503,0.020,19.062,0.021,18.626,0.043,,0.2679,0.0678,0.2644
220.07151500,+40.05433600,220.071515,+40.054336,1,+,3,J144017.16+400315.6,,2003.2260,3,23.947,1.067,22.951,0.238,22.319,0.207,22.481,0.379,22.812,0.879,,0.4676,0.1070,0.2151
220.07543500,+40.03999100,220.075435,+40.039991,1,+,6,J144018.10+400223.9,,2003.2260,3,23.863,0.755,24.590,0.558,22.643,0.199,22.508,0.280,22.835,0.611,,,,
220.09234600,+40.06293800,220.092346,+40.062938,1,+,3,J144022.16+400346.5,,2003.2260,3,21.174,1.516,21.403,0.583,20.773,0.750,23.519,12.812,17.777,0.273,,-9999.0000,-9999.0000,0.3728
220.08221800,+40.04282500,220.082218,+40.042825,1,+,3,J144019.73+400234.1,,2003.2260,3,25.021,1.473,22.833,0.266,22.038,0.201,21.907,0.288,22.558,1.084,,0.1194,0.0760,0.1515
220.08061600,+40.06558500,220.080616,+40.065585,1,,3,J144019.34+400356.1,,2003.2260,3,24.083,1.047,24.180,0.577,22.822,0.296,21.746,0.185,21.158,0.341,,0.7366,0.0799,0.6287
220.08242600,+40.06322600,220.082426,+40.063226,1,,3,J144019.78+400347.6,,2003.2260,3,24.774,1.051,25.317,0.696,25.292,0.737,23.000,0.473,20.536,0.175,,-9999.0000,-9999.0000,0.6688
220.08159300,+40.06286700,220.081593,+40.062867,1,,6,J144019.58+400346.3,,2003.2260,3,24.614,0.910,25.341,0.581,25.057,0.658,24.260,0.735,20.976,0.209,,,,
220.10106800,+40.08248300,220.101068,+40.082483,1,+,3,J144024.25+400456.9,,2003.2260,3,20.613,0.110,19.387,0.019,18.632,0.014,18.182,0.015,17.839,0.033,,0.1506,0.0394,0.1649
220.10417200,+40.09722700,220.104172,+40.097227,1,+,6,J144025.00+400550.0,,2003.2260,3,21.622,0.131,20.867,0.032,20.473,0.031,20.409,0.044,20.481,0.138,,,,
220.08286500,+40.07689700,220.082865,+40.076897,1,+,3,J144019.88+400436.8,,2003.2260,3,21.988,0.306,21.267,0.075,19.911,0.034,19.482,0.037,18.998,0.080,,0.4023,0.0609,0.3890
220.10115900,+40.10265300,220.101159,+40.102653,1,+,3,J144024.27+400609.5,,2003.2260,3,24.131,3.038,21.453,0.161,20.919,0.157,19.765,0.088,19.099,0.159,,0.4252,0.1663,0.6077
220.09135200,+40.07131000,220.091352,+40.071310,1,+,6,J144021.92+400416.7,,2003.2260,3,26.355,0.346,22.280,0.098,20.955,0.046,19.947,0.031,19.465,0.060,,,,
220.10388700,+40.06730400,220.103887,+40.067304,1,+,3,J144024.93+400402.2,,2003.2260,3,22.028,0.265,22.082,0.125,21.423,0.105,21.159,0.135,20.539,0.251,,0.5108,0.1261,0.4479
220.09687300,+40.09870900,220.096873,+40.098709,1,+,3,J144023.24+400555.3,,2003.2260,3,25.773,0.709,23.832,0.446,22.468,0.211,23.524,0.748,21.530,0.436,,0.8465,0.1005,0.3881
220.09866500,+40.08914200,220.098665,+40.089142,1,+,6,J144023.67+400520.9,,2003.2260,3,24.551,0.982,23.365,0.262,21.633,0.087,20.670,0.060,19.936,0.097,,,,
220.09542200,+40.07350200,220.095422,+40.073502,1,+,3,J144022.90+400424.6,,2003.2260,3,23.381,0.987,23.887,0.685,21.839,0.179,22.303,0.435,21.259,0.533,,0.3506,0.0694,0.4027
220.10518900,+40.07783500,220.105189,+40.077835,1,+,3,J144025.24+400440.2,*,2003.2260,3,24.800,1.330,22.664,0.198,21.664,0.124,21.299,0.144,21.117,0.388,,0.4799,0.1319,0.3653
220.09019700,+40.08552200,220.090197,+40.085522,1,,6,J144021.64+400507.8,,2003.2260,3,23.538,0.600,24.916,0.594,24.416,0.641,22.228,0.209,21.912,0.422,,,,
220.10553800,+40.09944900,220.105538,+40.099449,1,,3,J144025.32+400558.0,,2003.2260,3,24.709,1.043,24.133,0.500,22.820,0.258,21.729,0.161,21.291,0.326,,0.6134,0.0612,0.6112
220.10733600,+40.06879700,220.107336,+40.068797,1,,3,J144025.76+400407.6,,2003.2260,3,25.774,0.652,22.928,0.190,23.039,0.296,22.182,0.233,21.775,0.454,,0.4047,0.2242,0.4663
220.11721800,+40.07810900,220.117218,+40.078109,1,+,3,J144028.13+400441.1,,2003.2260,3,24.271,2.324,21.472,0.125,21.062,0.127,21.273,0.253,20.527,0.423,,0.1054,0.1075,0.2961
220.10170900,+40.05976100,220.101709,+40.059761,1,,6,J144024.41+400335.1,*,2003.2260,3,24.169,0.855,24.597,0.542,23.931,0.491,24.517,0.731,21.069,0.225,,,,
220.06742600,+40.08799300,220.067426,+40.087993,1,,6,J144016.18+400516.7,*,2003.2260,3,16.971,0.009,15.449,0.004,14.090,0.003,14.165,0.004,13.735,0.005,,,,
220.07225700,+40.08434600,220.072257,+40.084346,1,,6,J144017.34+400503.6,,2003.2260,3,23.233,0.483,21.015,0.035,19.527,0.016,18.324,0.010,17.642,0.015,,,,
220.05920900,+40.08657500,220.059209,+40.086575,1,,6,J144014.21+400511.6,*,2003.2260,3,24.719,0.899,20.743,0.029,19.280,0.013,18.558,0.011,18.143,0.022,,,,
220.06569200,+40.08894900,220.065692,+40.088949,1,+,6,J144015.76+400520.2,,2003.2260,3,23.262,0.574,23.837,0.430,21.332,0.074,21.765,0.173,21.331,0.352,,,,
220.05948000,+40.09040600,220.059480,+40.090406,1,,6,J144014.27+400525.4,,2003.2260,3,24.784,0.882,24.442,0.509,22.560,0.177,20.885,0.065,20.516,0.160,,,,
220.07191600,+40.08715900,220.071916,+40.087159,1,,3,J144017.25+400513.7,,2003.2260,3,24.060,0.991,24.858,0.746,25.232,0.814,22.359,0.299,22.806,0.773,,0.8576,0.1310,0.5049
220.05716200,+40.10069900,220.057162,+40.100699,1,+,3,J144013.71+400602.5,,2003.2260,3,21.143,0.133,20.327,0.031,19.635,0.025,19.351,0.030,19.069,0.075,,0.2605,0.0415,0.2544
220.03699900,+40.08277700,220.036999,+40.082777,1,+,3,J144008.87+400457.9,,2003.2260,3,23.735,0.814,22.800,0.183,21.580,0.095,21.132,0.101,22.220,0.682,,0.9926,0.1242,0.2747
220.03874500,+40.07758200,220.038745,+40.077582,1,,3,J144009.29+400439.2,,2003.2260,3,24.923,0.966,22.794,0.169,23.039,0.310,21.932,0.187,21.158,0.290,,0.2559,0.1968,0.5882
220.04929500,+40.08570900,220.049295,+40.085709,1,+,3,J144011.83+400508.5,,2003.2260,3,22.505,0.340,21.890,0.090,21.218,0.074,21.191,0.113,21.423,0.424,,0.3741,0.1253,0.2828
220.05295300,+40.08692200,220.052953,+40.086922,1,+,3,J144012.70+400512.9,,2003.2260,3,23.977,0.954,22.472,0.143,22.035,0.146,21.949,0.213,21.247,0.356,,0.4021,0.1563,0.3132
220.04800200,+40.07788900,220.048002,+40.077889,1,+,3,J144011.52+400440.4,,2003.2260,3,22.967,0.558,22.597,0.185,21.794,0.140,21.531,0.174,20.699,0.269,,0.3950,0.1273,0.4548
220.05368900,+40.08399000,220.053689,+40.083990,1,+,3,J144012.88+400502.3,*,2003.2260,3,22.238,0.266,22.617,0.164,21.834,0.123,21.190,0.110,21.273,0.367,,0.6369,0.0803,0.5892
220.05660500,+40.07604800,220.056605,+40.076048,1,+,3,J144013.58+400433.7,,2003.2260,3,23.011,0.438,22.778,0.159,22.624,0.208,21.993,0.186,21.272,0.303,,0.8353,0.1869,0.6957
220.05147000,+40.06407800,220.051470,+40.064078,1,+,3,J144012.35+400350.6,,2003.2260,3,20.687,0.427,20.691,0.198,19.675,0.122,19.647,0.196,20.377,1.302,,0.4912,0.0586,0.1336
220.06298400,+40.07957600,220.062984,+40.079576,1,+,6,J144015.11+400446.4,,2003.2260,3,23.708,0.677,23.256,0.224,21.570,0.078,20.941,0.069,20.598,0.157,,,,
220.06420000,+40.06655400,220.064200,+40.066554,1,+,6,J144015.40+400359.5,,2003.2260,3,22.795,0.341,21.450,0.049,20.725,0.038,20.509,0.048,20.265,0.116,,,,
220.05842100,+40.06351700,220.058421,+40.063517,1,+,3,J144014.02+400348.6,,2003.2260,3,23.511,0.638,23.922,0.405,22.651,0.215,23.066,0.465,22.257,0.583,,0.4240,0.0741,0.3914
220.06934100,+40.07974300,220.069341,+40.079743,1,+,3,J144016.64+400447.0,,2003.2260,3,23.071,0.501,22.987,0.208,22.492,0.204,21.742,0.170,21.373,0.363,,0.7554,0.0867,0.7051
220.04787300,+40.09592500,220.047873,+40.095925,1,,6,J144011.48+400545.3,,2003.2260,3,25.846,0.508,24.905,0.592,23.295,0.330,22.265,0.213,22.471,0.553,,,,
220.07419400,+40.08067000,220.074194,+40.080670,1,,3,J144017.80+400450.4,,2003.2260,3,25.616,0.772,25.536,0.705,23.357,0.441,21.696,0.168,21.275,0.351,,-9999.0000,-9999.0000,0.6496
220.07265000,+40.07722500,220.072650,+40.077225,1,,6,J144017.43+400438.0,,2003.2260,3,24.831,0.915,25.459,0.592,23.194,0.315,22.047,0.186,21.363,0.304,,,,
220.06389300,+40.07270400,220.063893,+40.072704,1,,6,J144015.33+400421.7,,2003.2260,3,25.875,0.505,25.203,0.595,25.681,0.502,24.895,0.651,20.886,0.195,,,,
220.04674900,+40.08877000,220.046749,+40.088770,1,,3,J144011.21+400519.5,,2003.2260,3,24.977,1.541,24.427,0.947,21.972,0.199,21.976,0.325,21.590,0.710,,0.2290,0.0651,0.3653
220.06342500,+40.10947100,220.063425,+40.109471,1,+,3,J144015.22+400634.0,,2003.2260,3,20.472,0.095,18.616,0.011,17.477,0.006,17.021,0.007,16.660,0.013,0.15951,0.1585,0.0088,0.1596
220.07174700,+40.10817800,220.071747,+40.108178,1,+,3,J144017.21+400629.4,*,2003.2260,3,23.564,0.803,22.211,0.123,21.298,0.081,21.210,0.119,20.575,0.218,,0.4133,0.1004,0.3561
220.07096900,+40.10692000,220.070969,+40.106920,1,,6,J144017.03+400624.9,,2003.2260,3,25.058,0.833,25.238,0.607,25.372,0.604,24.057,0.719,20.811,0.188,,,,
220.07100100,+40.10592600,220.071001,+40.105926,1,,6,J144017.04+400621.3,,2003.2260,3,23.858,0.726,24.856,0.593,24.909,0.679,24.694,0.698,20.939,0.205,,,,
220.06974200,+40.10856900,220.069742,+40.108569,1,,3,J144016.73+400630.8,,2003.2260,3,23.673,0.857,23.078,0.255,22.156,0.171,21.812,0.201,22.578,0.827,,0.6857,0.1187,0.2275
220.07061900,+40.10514300,220.070619,+40.105143,1,,3,J144016.94+400618.5,,2003.2260,3,18.992,0.150,22.209,1.303,27.643,1.607,28.897,0.375,26.571,0.654,,-9999.0000,-9999.0000,0.4483
220.08138800,+40.11708400,220.081388,+40.117084,1,,6,J144019.53+400701.5,,2003.2260,3,22.208,0.210,24.574,0.541,24.823,0.681,23.613,0.592,22.895,0.579,,,,
220.06654000,+40.10567000,220.066540,+40.105670,1,+,6,J144015.96+400620.4,,2003.2260,3,25.234,0.816,22.843,0.167,21.371,0.069,19.443,0.022,18.319,0.026,,,,
220.07521700,+40.11224700,220.075217,+40.112247,1,+,3,J144018.05+400644.0,,2003.2260,3,22.398,0.344,21.466,0.071,20.846,0.061,20.743,0.089,20.353,0.202,,0.2765,0.0779,0.2848
220.07495300,+40.10900000,220.074953,+40.109000,1,+,3,J144017.98+400632.3,,2003.2260,3,23.210,0.518,22.885,0.180,21.574,0.085,21.255,0.102,21.066,0.262,,0.4316,0.0725,0.4164
220.06955300,+40.09685300,220.069553,+40.096853,1,+,3,J144016.69+400548.6,,2003.2260,3,21.782,0.250,20.701,0.045,19.593,0.026,19.210,0.029,18.839,0.068,,0.3342,0.0657,0.3215
220.07738900,+40.09264800,220.077389,+40.092648,1,+,3,J144018.57+400533.5,,2003.2260,3,22.468,0.259,22.878,0.161,22.310,0.143,21.880,0.153,21.383,0.290,,0.6636,0.1169,0.6475
220.08320900,+40.09396400,220.083209,+40.093964,1,+,3,J144019.97+400538.2,,2003.2260,3,23.533,0.778,22.404,0.141,20.529,0.041,19.808,0.035,19.434,0.079,,0.4283,0.0317,0.4509
220.08283400,+40.09495400,220.082834,+40.094954,1,+,3,J144019.88+400541.8,,2003.2260,3,24.796,1.168,22.580,0.159,20.993,0.060,20.320,0.052,19.979,0.121,,0.4075,0.0567,0.4120
220.08536100,+40.09229600,220.085361,+40.092296,1,+,3,J144020.48+400532.2,,2003.2260,3,22.900,0.472,22.731,0.184,21.632,0.104,21.620,0.164,20.755,0.239,,0.3554,0.0812,0.3976
220.07752300,+40.11920000,220.077523,+40.119200,1,,6,J144018.60+400709.1,,2003.2260,3,25.207,0.777,25.922,0.466,22.680,0.197,24.481,0.728,22.527,0.559,,,,
220.08150400,+40.12017100,220.081504,+40.120171,1,+,6,J144019.56+400712.6,,2003.2260,3,25.269,0.778,23.232,0.226,22.542,0.185,22.141,0.206,21.513,0.349,,,,
220.07624900,+40.09772500,220.076249,+40.097725,1,+,3,J144018.29+400551.8,,2003.2260,3,25.987,1.436,21.843,0.192,20.631,0.099,20.220,0.111,20.104,0.331,,0.3341,0.1029,0.3081
220.09624400,+40.10779700,220.096244,+40.107797,1,+,3,J144023.09+400628.0,,2003.2260,3,23.245,0.587,23.197,0.260,21.970,0.134,21.669,0.165,21.802,0.527,,0.4221,0.1053,0.4400
220.09464300,+40.10524900,220.094643,+40.105249,1,,3,J144022.71+400618.8,,2003.2260,3,24.885,1.060,24.067,0.496,22.952,0.302,21.738,0.168,20.927,0.256,,0.8881,0.0707,0.6635
220.11436600,+40.11707000,220.114366,+40.117070,1,,6,J144027.44+400701.4,,2003.2260,3,16.098,0.006,15.061,0.004,15.530,0.011,14.341,0.004,14.156,0.005,,,,
220.12638600,+40.12220600,220.126386,+40.122206,1,+,6,J144030.33+400719.9,,2003.2260,3,21.454,0.115,19.954,0.017,19.593,0.016,19.458,0.021,19.341,0.054,,,,
220.11912100,+40.10840000,220.119121,+40.108400,1,+,3,J144028.58+400630.2,,2003.2260,3,21.270,0.144,20.925,0.048,20.408,0.045,20.106,0.055,19.874,0.147,,0.3979,0.1523,0.3498
220.10258200,+40.10555300,220.102582,+40.105553,1,+,3,J144024.61+400619.9,*,2003.2260,3,21.936,0.256,20.344,0.030,19.243,0.018,18.761,0.018,18.439,0.041,,0.2176,0.0442,0.2172
220.10351500,+40.10823000,220.103515,+40.108230,1,,6,J144024.84+400629.6,,2003.2260,3,25.029,0.840,24.103,0.421,22.988,0.253,21.460,0.107,20.319,0.121,,,,
220.10869100,+40.10610300,220.108691,+40.106103,1,+,6,J144026.08+400621.9,,2003.2260,3,23.537,0.642,22.547,0.134,21.570,0.083,21.299,0.104,20.731,0.194,,,,
220.11402900,+40.10081200,220.114029,+40.100812,1,+,3,J144027.36+400602.9,,2003.2260,3,23.414,0.925,21.613,0.093,20.247,0.042,19.763,0.044,19.281,0.095,,0.3575,0.0837,0.3542
220.12433300,+40.11509900,220.124333,+40.115099,1,+,3,J144029.83+400654.3,,2003.2260,3,22.416,0.373,22.019,0.119,21.452,0.106,21.549,0.186,21.147,0.406,,0.1641,0.1038,0.3469
220.11934800,+40.10170800,220.119348,+40.101708,1,,6,J144028.64+400606.1,,2003.2260,3,24.469,0.988,22.720,0.154,22.876,0.253,22.388,0.265,21.700,0.411,,,,
220.10773800,+40.10895700,220.107738,+40.108957,1,,3,J144025.85+400632.2,,2003.2260,3,23.667,0.715,26.078,0.474,22.470,0.188,23.419,0.605,22.147,0.560,,0.4977,0.0722,0.3990
220.13595900,+40.10057100,220.135959,+40.100571,1,+,6,J144032.63+400602.0,*,2003.2260,3,18.811,0.019,16.900,0.004,16.218,0.004,15.981,0.004,15.877,0.006,,,,
220.13498000,+40.10611500,220.134980,+40.106115,1,+,3,J144032.39+400622.0,,2003.2260,3,22.990,0.457,22.299,0.111,22.034,0.125,21.746,0.160,21.560,0.392,,0.3999,0.2201,0.3678
220.13139100,+40.12480900,220.131391,+40.124809,1,+,3,J144031.53+400729.3,,2003.2260,3,21.429,0.134,20.483,0.028,19.806,0.022,19.455,0.025,19.292,0.066,,0.2034,0.0455,0.2031
220.12831900,+40.13382800,220.128319,+40.133828,1,+,3,J144030.79+400801.7,,2003.2260,3,22.367,0.296,20.926,0.040,19.826,0.023,19.285,0.022,18.852,0.047,,0.3222,0.0800,0.3155
220.14226700,+40.13579200,220.142267,+40.135792,1,+,6,J144034.14+400808.8,,2003.2260,3,23.494,0.591,22.780,0.153,21.258,0.059,20.730,0.060,20.482,0.143,,,,
